"Protein.ID" "Description" "Peptides" "Frames" "Hits" "Ratio.AS.0.C.0" "StDev" "pValue" "Fraction.1D_2D" "Gene_name" "UniprotID"
"1357" "SP://A2AKE7" "ACL10_MOUSE Actin_like protein 10 OS=Mus musculus GN=Actl10 PE=3 SV=1" 1 1 1 0.613 0.163 0.0367 "B_35_16" "Actl10" "A2AKE7"
"1358" "SP://A2AN08" "UBR4_MOUSE E3 ubiquitin_protein ligase UBR4 OS=Mus musculus GN=Ubr4 PE=1 SV=1" 1 1 1 8.901 0.226 0.0278 "B_32_19" "Ubr4" "A2AN08"
"1359" "SP://A2AN08-2" "UBR4_MOUSE Isoform 2 of E3 ubiquitin_protein ligase UBR4 OS=Mus musculus GN=Ubr4" 1 1 1 8.901 0.226 0.0278 "B_32_19" "Ubr4" "A2AN08-2"
"1360" "SP://A2AN08-3" "UBR4_MOUSE Isoform 3 of E3 ubiquitin_protein ligase UBR4 OS=Mus musculus GN=Ubr4" 1 1 1 8.901 0.226 0.0278 "B_32_19" "Ubr4" "A2AN08-3"
"1361" "SP://A2AN08-5" "UBR4_MOUSE Isoform 5 of E3 ubiquitin_protein ligase UBR4 OS=Mus musculus GN=Ubr4" 1 1 1 8.901 0.226 0.0278 "B_32_19" "Ubr4" "A2AN08-5"
"1362" "SP://A2ANU2" "A2ANU2_MOUSE Polypeptide N_acetylgalactosaminyltransferase 12 OS=Mus musculus GN=Galnt12 PE=4 SV=1" 1 1 1 1.572 0.059 0.0644 "B_19_31" "Galnt12" "A2ANU2"
"1363" "SP://A3KGJ7" "A3KGJ7_MOUSE Centrosome_associated protein CEP250 OS=Mus musculus GN=Cep250 PE=2 SV=2" 1 1 1 0.994 0.221 0.971 "B_30_19" "Cep250" "A3KGJ7"
"1364" "SP://A6H6S0" "A6H6S0_MOUSE Hect domain and RLD 3 OS=Mus musculus GN=Herc3 PE=2 SV=1" 1 1 1 1.3 0.109 0.0684 "B_21_24" "Herc3" "A6H6S0"
"1365" "SP://A6X935" "ITIH4_MOUSE Inter alpha_trypsin inhibitor_ heavy chain 4 OS=Mus musculus GN=Itih4 PE=1 SV=2" 1 1 4 1.918 0.187 0.027 "B_25_22" "Itih4" "A6X935"
"1366" "SP://A6X935-2" "ITIH4_MOUSE Isoform 2 of Inter alpha_trypsin inhibitor_ heavy chain 4 OS=Mus musculus GN=Itih4" 1 1 4 1.918 0.187 0.027 "B_25_22" "Itih4" "A6X935-2"
"1367" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 2 2 16 1.196 0.044 0.0271 "B_36_01" "Hbbt1" "A8DUK4"
"1368" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 2 10 1.355 0.036 0.0252 "B_37_02" "Hbbt1" "A8DUK4"
"1369" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 6 0.806 0.01 0.00246 "B_41_02" "Hbbt1" "A8DUK4"
"1370" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 4 4.625 0.879 0.406 "B_21_20" "Hbbt1" "A8DUK4"
"1371" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 2 40.926 0.374 0.101 "B_22_19" "Hbbt1" "A8DUK4"
"1372" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 3 2.649 0.373 0.0266 "B_31_18" "Hbbt1" "A8DUK4"
"1373" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 6 1.603 0.133 0.0648 "B_18_23" "Hbbt1" "A8DUK4"
"1374" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 5 2.139 0.134 0.0685 "B_20_21" "Hbbt1" "A8DUK4"
"1375" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 6 0.91 0.139 0.307 "B_20_23" "Hbbt1" "A8DUK4"
"1376" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 3 2.055 0.023 0.00114 "B_21_22" "Hbbt1" "A8DUK4"
"1377" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 6 4.244 0.115 0.0483 "B_22_21" "Hbbt1" "A8DUK4"
"1378" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 3 1.472 0.189 0.0662 "B_19_24" "Hbbt1" "A8DUK4"
"1379" "SP://A8DUK4" "A8DUK4_MOUSE Beta_globin OS=Mus musculus GN=Hbbt1 PE=4 SV=1" 1 1 6 0.128 0.117 0.00754 "B_26_23" "Hbbt1" "A8DUK4"
"1380" "SP://B2RWS6" "EP300_MOUSE Histone acetyltransferase p300 OS=Mus musculus GN=Ep300 PE=1 SV=1" 1 1 1 210.886 0.757 0.0851 "B_34_15" "Ep300" "B2RWS6"
"1381" "SP://B2RXS4" "PLXB2_MOUSE Plexin_B2 OS=Mus musculus GN=Plxnb2 PE=1 SV=1" 1 1 1 52.443 0.275 0.00461 "B_32_15" "Plxnb2" "B2RXS4"
"1382" "SP://B5THE2" "B5THE2_MOUSE Maltase_glucoamylase OS=Mus musculus GN=Mgam PE=2 SV=1" 1 1 1 10.925 1.536 0.0188 "B_11_31" "Mgam" "B5THE2"
"1383" "SP://B7ZCN3" "B7ZCN3_MOUSE Centrosome_associated protein CEP250 (Fragment) OS=Mus musculus GN=Cep250 PE=2 SV=1" 1 1 1 0.994 0.221 0.971 "B_30_19" "Cep250" "B7ZCN3"
"1384" "SP://B9EJA5" "B9EJA5_MOUSE D17H6S56E_3 protein OS=Mus musculus GN=Vwa7 PE=2 SV=1" 1 1 1 1.244 0.08 0.177 "B_35_18" "Vwa7" "B9EJA5"
"1385" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 2 99999.9 1 1e-05 "B_30_15" "Kng1" "D3YTY9"
"1386" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 2 0 1 1 "B_32_11" "Kng1" "D3YTY9"
"1387" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 2 0 1 1 "B_32_13" "Kng1" "D3YTY9"
"1388" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 4 5.686 0.883 0.053 "B_32_15" "Kng1" "D3YTY9"
"1389" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 1 99999.9 1 1 "B_33_14" "Kng1" "D3YTY9"
"1390" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 2 0 1 1 "B_34_11" "Kng1" "D3YTY9"
"1391" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 1 99999.9 1 1e-05 "B_19_20" "Kng1" "D3YTY9"
"1392" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 5 2.158 0.898 0.196 "B_30_19" "Kng1" "D3YTY9"
"1393" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=2 SV=1" 1 1 5 2.574 0.334 0.0632 "B_31_16" "Kng1" "D3YTY9"
"1394" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=4 SV=1" 1 1 5 0.844 0.081 0.116 "B_18_32" "Kng1" "D3YTY9"
"1395" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=4 SV=1" 1 1 6 0.862 0.145 0.21 "B_19_31" "Kng1" "D3YTY9"
"1396" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=4 SV=1" 2 2 9 2.228 0.072 0.00267 "B_21_31" "Kng1" "D3YTY9"
"1397" "SP://D3YTY9" "D3YTY9_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=4 SV=1" 3 3 11 3.199 0.037 0.000479 "B_23_31" "Kng1" "D3YTY9"
"1398" "SP://D3YTZ9" "D3YTZ9_MOUSE Protein RIC_3 OS=Mus musculus GN=Ric3 PE=2 SV=1" 1 1 1 57.429 0.18 0.0464 "B_34_15" "Ric3" "D3YTZ9"
"1399" "SP://D3YUC9" "D3YUC9_MOUSE Methionine_R_sulfoxide reductase B3_ mitochondrial OS=Mus musculus GN=Msrb3 PE=2 SV=1" 1 1 1 0.657 0.076 0.0251 "B_28_01" "Msrb3" "D3YUC9"
"1400" "SP://D3YUC9" "D3YUC9_MOUSE Methionine_R_sulfoxide reductase B3_ mitochondrial OS=Mus musculus GN=Msrb3 PE=2 SV=1" 1 1 1 0.545 0.073 0.00751 "B_10_23" "Msrb3" "D3YUC9"
"1401" "SP://D3YUI3" "D3YUI3_MOUSE Protein Pzp (Fragment) OS=Mus musculus GN=Pzp PE=4 SV=1" 1 1 1 99999.9 1 1 "B_09_31" "Pzp" "D3YUI3"
"1402" "SP://D3YUI3" "D3YUI3_MOUSE Protein Pzp (Fragment) OS=Mus musculus GN=Pzp PE=4 SV=1" 1 1 1 3.25 0.083 0.0318 "B_13_31" "Pzp" "D3YUI3"
"1403" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 3 3 24 15.109 0.031 0.00058 "B_10_23" "Pzp" "D3YW52"
"1404" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 5 7 48 19.591 0.012 2.1e-13 "B_12_23" "Pzp" "D3YW52"
"1405" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 3 4 23 240.184 0.045 7.9e-08 "B_14_23" "Pzp" "D3YW52"
"1406" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 6 7 53 5.447 0.018 2.56e-09 "B_10_25" "Pzp" "D3YW52"
"1407" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 4 5 20 3.538 0.056 3.87e-06 "B_11_24" "Pzp" "D3YW52"
"1408" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 4 5 33 2.924 0.027 4.09e-06 "B_12_25" "Pzp" "D3YW52"
"1409" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 2 2 14 3.907 0.05 0.00139 "B_13_24" "Pzp" "D3YW52"
"1410" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 1 1 7 4.056 0.158 0.0283 "B_13_26" "Pzp" "D3YW52"
"1411" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 1 1 7 1.5 0.065 0.041 "B_14_25" "Pzp" "D3YW52"
"1412" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 2 2 2 3.971 0.064 1.32e-05 "B_15_24" "Pzp" "D3YW52"
"1413" "SP://D3YW52" "D3YW52_MOUSE Alpha_2_macroglobulin OS=Mus musculus GN=Pzp PE=2 SV=1" 1 1 1 99999.9 1 1 "B_18_25" "Pzp" "D3YW52"
"1414" "SP://D3YW52" "D3YW52_MOUSE Protein Pzp OS=Mus musculus GN=Pzp PE=4 SV=1" 6 6 14 60581.188 0.449 5.68e-06 "B_09_31" "Pzp" "D3YW52"
"1415" "SP://D3YW52" "D3YW52_MOUSE Protein Pzp OS=Mus musculus GN=Pzp PE=4 SV=1" 3 3 14 4.416 0.042 0.000615 "B_11_31" "Pzp" "D3YW52"
"1416" "SP://D3YW52" "D3YW52_MOUSE Protein Pzp OS=Mus musculus GN=Pzp PE=4 SV=1" 1 1 2 0.745 0.129 0.153 "B_12_30" "Pzp" "D3YW52"
"1417" "SP://D3YW52" "D3YW52_MOUSE Protein Pzp OS=Mus musculus GN=Pzp PE=4 SV=1" 5 5 19 9.219 0.026 3.08e-05 "B_13_31" "Pzp" "D3YW52"
"1418" "SP://D3YW52" "D3YW52_MOUSE Protein Pzp OS=Mus musculus GN=Pzp PE=4 SV=1" 1 1 2 3.342 0.026 0.00465 "B_19_31" "Pzp" "D3YW52"
"1419" "SP://D3YYR8" "D3YYR8_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 2 218.448 0.187 0.00817 "B_31_04" "Trf" "D3YYR8"
"1420" "SP://D3YYR8" "D3YYR8_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 1 1.455 0.008 0.00629 "B_32_03" "Trf" "D3YYR8"
"1421" "SP://D3YYR8" "D3YYR8_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 1 1.199 0.044 0.0959 "B_36_03" "Trf" "D3YYR8"
"1422" "SP://D3YYR8" "D3YYR8_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 2 99999.9 1 1 "B_33_10" "Trf" "D3YYR8"
"1423" "SP://D3YYR8" "D3YYR8_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 1 0 1 1 "B_33_14" "Trf" "D3YYR8"
"1424" "SP://D3YYZ0" "D3YYZ0_MOUSE Protein Cyp3a57 OS=Mus musculus GN=Cyp3a57 PE=2 SV=1" 1 1 1 0.82 0.096 0.205 "B_28_23" "Cyp3a57" "D3YYZ0"
"1425" "SP://D3Z2J5" "D3Z2J5_MOUSE Nuclear receptor corepressor 2 (Fragment) OS=Mus musculus GN=Ncor2 PE=4 SV=1" 1 1 1 3.094 0.046 0.00053 "B_07_31" "Ncor2" "D3Z2J5"
"1426" "SP://D3Z2J5" "D3Z2J5_MOUSE Nuclear receptor corepressor 2 (Fragment) OS=Mus musculus GN=Ncor2 PE=4 SV=1" 1 1 1 0 1 1 "B_09_31" "Ncor2" "D3Z2J5"
"1427" "SP://D3Z2J5" "D3Z2J5_MOUSE Nuclear receptor corepressor 2 (Fragment) OS=Mus musculus GN=Ncor2 PE=4 SV=1" 1 1 3 3.25 0.083 0.0318 "B_13_31" "Ncor2" "D3Z2J5"
"1428" "SP://D3Z3L1" "D3Z3L1_MOUSE Rho_related GTP_binding protein RhoQ (Fragment) OS=Mus musculus GN=Rhoq PE=2 SV=1" 1 1 1 0.42 0.035 0.00296 "B_27_24" "Rhoq" "D3Z3L1"
"1429" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 2 14 0.473 0.086 0.0213 "B_30_21" "Ces1b" "D3Z5G7"
"1430" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 2 12 0.58 0.078 0.0181 "B_31_20" "Ces1b" "D3Z5G7"
"1431" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 2 12 0.708 0.008 5.94e-05 "B_31_22" "Ces1b" "D3Z5G7"
"1432" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 2 12 0.359 0.048 0.000211 "B_32_21" "Ces1b" "D3Z5G7"
"1433" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 2 13 0.303 0.04 4.32e-05 "B_33_22" "Ces1b" "D3Z5G7"
"1434" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 1 5 0.637 0.099 0.0503 "B_34_21" "Ces1b" "D3Z5G7"
"1435" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 1 4 0.295 0.353 0.0474 "B_35_20" "Ces1b" "D3Z5G7"
"1436" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 2 12 0.317 0.037 0.000845 "B_30_23" "Ces1b" "D3Z5G7"
"1437" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 1 3 1.177 0.118 0.208 "B_31_24" "Ces1b" "D3Z5G7"
"1438" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 1 6 0.357 0.072 0.041 "B_32_23" "Ces1b" "D3Z5G7"
"1439" "SP://D3Z5G7" "D3Z5G7_MOUSE Protein Ces1b OS=Mus musculus GN=Ces1b PE=4 SV=1" 1 1 5 0.387 0.1 0.0187 "B_34_23" "Ces1b" "D3Z5G7"
"1440" "SP://D3Z5V3" "D3Z5V3_MOUSE Lysine_rich nucleolar protein 1 (Fragment) OS=Mus musculus GN=Knop1 PE=2 SV=1" 1 1 1 0.901 0.062 0.121 "B_35_02" "Knop1" "D3Z5V3"
"1441" "SP://D3Z6F0" "D3Z6F0_MOUSE Protein Gm14446 OS=Mus musculus GN=Gm14446 PE=4 SV=1" 1 1 1 1.271 0.048 0.0113 "B_24_25" "Gm14446" "D3Z6F0"
"1442" "SP://D3Z7G5" "D3Z7G5_MOUSE AN1_type zinc finger protein 1 OS=Mus musculus GN=Zfand1 PE=2 SV=1" 1 1 1 0.446 0.077 0.00347 "B_30_17" "Zfand1" "D3Z7G5"
"1443" "SP://D6RGQ0" "D6RGQ0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 1 1 2 74.234 0.83 0.0332 "B_15_02" "Cfh" "D6RGQ0"
"1444" "SP://D6RGQ0" "D6RGQ0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 3 3 6 2378.108 0.153 2.98e-06 "B_16_01" "Cfh" "D6RGQ0"
"1445" "SP://D6RGQ0" "D6RGQ0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 3 4 12 97.447 0.055 6.06e-06 "B_17_02" "Cfh" "D6RGQ0"
"1446" "SP://D6RGQ0" "D6RGQ0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 2 2 3 36.337 0.305 1.66e-05 "B_18_01" "Cfh" "D6RGQ0"
"1447" "SP://D6RGQ0" "D6RGQ0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 1 1 1 99999.9 1 1e-05 "B_14_23" "Cfh" "D6RGQ0"
"1448" "SP://D6RGU5" "D6RGU5_MOUSE Multidrug resistance_associated protein 9 OS=Mus musculus GN=Abcc12 PE=3 SV=1" 1 1 1 0.005 0.35 0.00822 "B_40_28" "Abcc12" "D6RGU5"
"1449" "SP://E0CXD9" "E0CXD9_MOUSE Surfeit locus protein 4 OS=Mus musculus GN=Surf4 PE=2 SV=1" 1 1 1 0.306 0.604 0.0702 "B_33_16" "Surf4" "E0CXD9"
"1450" "SP://E9PV04" "E9PV04_MOUSE Protein Gm8994 OS=Mus musculus GN=Gm8994 PE=4 SV=2" 1 1 1 0.7 0.254 0.183 "B_37_16" "Gm8994" "E9PV04"
"1451" "SP://E9PVD2" "E9PVD2_MOUSE Inter alpha_trypsin inhibitor_ heavy chain 4 OS=Mus musculus GN=Itih4 PE=2 SV=1" 1 1 4 1.918 0.187 0.027 "B_25_22" "Itih4" "E9PVD2"
"1452" "SP://E9PWM5" "E9PWM5_MOUSE BRCA1_A complex subunit RAP80 OS=Mus musculus GN=Uimc1 PE=2 SV=1" 1 1 1 0.369 0.079 0.0111 "B_32_15" "Uimc1" "E9PWM5"
"1453" "SP://E9PXF7" "E9PXF7_MOUSE Protein Gm14446 OS=Mus musculus GN=Gm14446 PE=2 SV=1" 1 1 1 1.271 0.048 0.0113 "B_24_25" "Gm14446" "E9PXF7"
"1454" "SP://E9PY55" "E9PY55_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=4 SV=1" 1 1 1 3.094 0.046 0.00053 "B_07_31" "Ncor2" "E9PY55"
"1455" "SP://E9PY55" "E9PY55_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=4 SV=1" 1 1 1 0 1 1 "B_09_31" "Ncor2" "E9PY55"
"1456" "SP://E9PY55" "E9PY55_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=4 SV=1" 1 1 3 3.25 0.083 0.0318 "B_13_31" "Ncor2" "E9PY55"
"1457" "SP://E9PYJ8" "E9PYJ8_MOUSE Histone acetyltransferase p300 OS=Mus musculus GN=Ep300 PE=4 SV=1" 1 1 1 210.886 0.757 0.0851 "B_34_15" "Ep300" "E9PYJ8"
"1458" "SP://E9PZD8" "E9PZD8_MOUSE Ceruloplasmin OS=Mus musculus GN=Cp PE=2 SV=1" 2 2 4 3.442 0.168 0.0426 "B_29_24" "Cp" "E9PZD8"
"1459" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 2 11.795 2.148 0.322 "B_30_01" "Gm20425" "E9Q035"
"1460" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 8 1.15 0.038 7.7e-05 "B_31_02" "Gm20425" "E9Q035"
"1461" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 4 3588.825 0.184 1.42e-06 "B_31_04" "Gm20425" "E9Q035"
"1462" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 4 6 32 2.674 0.02 4.88e-05 "B_32_01" "Gm20425" "E9Q035"
"1463" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 5 5 16 1.411 0.008 0.0147 "B_32_03" "Gm20425" "E9Q035"
"1464" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 7 8 72 1.027 0.009 1.54e-05 "B_33_02" "Gm20425" "E9Q035"
"1465" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 6 0.447 0.034 0.000176 "B_33_04" "Gm20425" "E9Q035"
"1466" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 4 5 21 0.887 0.04 0.0113 "B_34_01" "Gm20425" "E9Q035"
"1467" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 3 4 18 0.315 0.044 0.000372 "B_34_03" "Gm20425" "E9Q035"
"1468" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 4 5 33 0.809 0.017 0.00138 "B_35_02" "Gm20425" "E9Q035"
"1469" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 3 3 16 0.577 0.058 0.00758 "B_36_01" "Gm20425" "E9Q035"
"1470" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 4 4 6 1.189 0.042 0.355 "B_36_03" "Gm20425" "E9Q035"
"1471" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 7 0.723 0.019 0.00177 "B_37_02" "Gm20425" "E9Q035"
"1472" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 2 99999.9 1 1 "B_31_14" "Gm20425" "E9Q035"
"1473" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 4 99999.9 0.707 1 "B_33_10" "Gm20425" "E9Q035"
"1474" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 3 3 4 33333.3 0.577 0.000788 "B_33_14" "Gm20425" "E9Q035"
"1475" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 9 0.189 0.04 0.00431 "B_35_10" "Gm20425" "E9Q035"
"1476" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 1 99999.9 1 1e-05 "B_20_19" "Gm20425" "E9Q035"
"1477" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 3 51080.694 0.715 0.953 "B_21_18" "Gm20425" "E9Q035"
"1478" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 3 11 0.171 0.086 0.00853 "B_23_18" "Gm20425" "E9Q035"
"1479" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 1 253.769 2.46 0.407 "B_26_19" "Gm20425" "E9Q035"
"1480" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 2 0.504 0.288 0.241 "B_41_16" "Gm20425" "E9Q035"
"1481" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 3 0.853 0.125 0.231 "B_20_23" "Gm20425" "E9Q035"
"1482" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 6 0.72 0.111 0.0653 "B_24_21" "Gm20425" "E9Q035"
"1483" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 1 1.132 0.106 0.252 "B_25_20" "Gm20425" "E9Q035"
"1484" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 8 1.096 0.068 0.134 "B_25_22" "Gm20425" "E9Q035"
